ProductID,Flerstyksintervaller,Flerstyksinterspriser
,1;3;5;10;25;50,479;420;365;347;328;310
,1;3;5;10;25;50,479;420;365;347;328;310
,1;3;5;10;25;50,479;420;365;347;328;310
,1;3;5;10;25;50,491;430;374;355;337;318
,1;3;5;10;25;50,491;430;374;355;337;318
,1;3;5;10;25;50,491;430;374;355;337;318
,1;3;5;10;25;50,491;430;374;355;337;318
,1;3;5;10;25;50,491;430;374;355;337;318
,1;3;5;10;25;50,491;430;374;355;337;318
,1;3;5;10;25;50,525;460;400;380;360;340
,1;3;5;10;25;50,525;460;400;380;360;340
,1;3;5;10;25;50,525;460;400;380;360;340
,1;3;5;10;25;50,525;460;400;380;360;340
,1;3;5;10;25;50,525;460;400;380;360;340
,1;3;5;10;25;50,525;460;400;380;360;340
,1;3;5;10;25;50,573;502;437;415;393;371
,1;3;5;10;25;50,573;502;437;415;393;371
,1;3;5;10;25;50,573;502;437;415;393;371
,1;3;5;10;25;50,573;502;437;415;393;371
,1;3;5;10;25;50,573;502;437;415;393;371
,1;3;5;10;25;50,573;502;437;415;393;371
,1;3;5;10;25,97.35;87.65;81.15;75;71
,1;3;5;10;25,97.35;87.65;81.15;75;71
,1;3;5;10;25,97.35;87.65;81.15;75;71
,1;3;5;10;25,97.35;87.65;81.15;75;71
,1;3;5;10;25,97.35;87.65;81.15;75;71
,1;10,2.9;2.15
,1;10,2.9;2.15
,1;10,11.05;8.1
,1;10,11.05;8.1
,1,2582
,1;3;5;10;25,149.95;135.45;125.4;115;109
,1;3;5;10;25,149.95;135.45;125.4;115;109
,1;3;5;10;25,149.95;135.45;125.4;115;109
,1;3;5;10;25,149.95;135.45;125.4;115;109
,1;3;5;10;25,149.95;135.45;125.4;115;109
,1;2;3;5;10,928;889;846;815;773
,1;2;3;5;10,928;889;846;815;773
,1;2;3;5;10,928;889;846;815;773
,1;2;3;5;10,928;889;846;815;773
,1;2;3;5;10,928;889;846;815;773
,1;10,5.95;4.4
,1;10,5.95;4.4
,1;3;5;10;25,179.5;162.8;150.75;139;133
,1;3;5;10;25,179.5;162.8;150.75;139;133
,1;3;5;10;25,179.5;162.8;150.75;139;133
,1;3;5;10;25,179.5;162.8;150.75;139;133
,1;3;5;10;25,179.5;162.8;150.75;139;133
,1;3;5;10;25,99.5;91.05;84.3;78;74
,1;3;5;10;25,99.5;91.05;84.3;78;74
,1;3;5;10;25,99.5;91.05;84.3;78;74
,1;3;5;10;25,99.5;91.05;84.3;78;74
,1;3;5;10;25,99.5;91.05;84.3;78;74
,1;10,28;20.5
,1;10,28;20.5
,1;10,5.75;4.2
,1;10,5.75;4.2
,1,2499
,1;20,29.5;21.65
,1;20,29.5;21.65
,1;10,9.7;7.1
,1;10,9.7;7.1
,1;10,13.1;9.65
,1;10,13.1;9.65
,1;5,3684;3296
,1;5,3684;3296
,10000,0.84
,10;100;500;1000,3.5;2.25;1.65;1.35
,10;100;500;1000,3.5;2.25;1.65;1.35
,10;100;500;1000,3.5;2.25;1.65;1.35
,10;100;500;1000,3.5;2.25;1.65;1.35
,1;50;100,22.75;18.45;13.85
,1;50;100,22.75;18.45;13.85
,1;50;100,22.75;18.45;13.85
,10;100;500;1000,1.3;0.9;0.65;0.55
,10;100;500;1000,1.3;0.9;0.65;0.55
,10;100;500;1000,1.3;0.9;0.65;0.55
,10;100;500;1000,1.3;0.9;0.65;0.55
,10;100;500;1000,2.15;1.5;1.1;0.9
,10;100;500;1000,2.15;1.5;1.1;0.9
,10;100;500;1000,2.15;1.5;1.1;0.9
,10;100;500;1000,2.15;1.5;1.1;0.9
,10;100;500;1000,4.9;3.4;2.45;1.95
,10;100;500;1000,4.9;3.4;2.45;1.95
,10;100;500;1000,4.9;3.4;2.45;1.95
,10;100;500;1000,4.9;3.4;2.45;1.95
,1,2798
,10;100;500;1000,1.4;1.25;1.2;1.1
,10;100;500;1000,1.4;1.25;1.2;1.1
,10;100;500;1000,1.4;1.25;1.2;1.1
,10;100;500;1000,1.4;1.25;1.2;1.1
,1,498
,1;3;5;10;25,189.5;172.4;159.65;147;139
,1;3;5;10;25,189.5;172.4;159.65;147;139
,1;3;5;10;25,189.5;172.4;159.65;147;139
,1;3;5;10;25,189.5;172.4;159.65;147;139
,1;3;5;10;25,189.5;172.4;159.65;147;139
,1,142.6
,1;3;5;10,3398;3229;3049;2874
,1;3;5;10,3398;3229;3049;2874
,1;3;5;10,3398;3229;3049;2874
,1;3;5;10,3398;3229;3049;2874
,1;3;5;10,3985;3775;3576;3372
,1;3;5;10,3985;3775;3576;3372
,1;3;5;10,3985;3775;3576;3372
,1;3;5;10,3985;3775;3576;3372
,1;10,2.7;1.95
,1;10,2.7;1.95
,1;10,2.35;1.7
,1;10,2.35;1.7
,1;10,20.5;14.75
,1;10,20.5;14.75
,1,3219
,1;20,20.45;19.35
,1;20,20.45;19.35
,1;20,18.75;17.2
,1;20,18.75;17.2
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;10,1.8;1.35
,1;10,1.8;1.35
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;2;3;5;10;20,141.4;117.25;96.15;91;76;67
,1;10,1.8;1.35
,1;10,1.8;1.35
,1;10,4.85;3.5
,1;10,4.85;3.5
,1;10,4.85;3.5
,1;10,4.85;3.5
,1,10.75
,1;3;5;10;25,88.5;79.65;73.75;68;65
,1;3;5;10;25,88.5;79.65;73.75;68;65
,1;3;5;10;25,88.5;79.65;73.75;68;65
,1;3;5;10;25,88.5;79.65;73.75;68;65
,1;3;5;10;25,88.5;79.65;73.75;68;65
,1;10,3;2.2
,1;10,3;2.2
,1;10,10.7;7.85
,1;10,10.7;7.85
,1;10,6.45;4.65
,1;10,6.45;4.65
,1;10,12.95;9.35
,1;10,12.95;9.35
,1,384
,1;10,169.5;157.95
,1;10,169.5;157.95
,1;10,1.8;1.3
,1;10,1.8;1.3
,1;3;5;10;25,509.5;459.6;426.7;393;375
,1;3;5;10;25,509.5;459.6;426.7;393;375
,1;3;5;10;25,509.5;459.6;426.7;393;375
,1;3;5;10;25,509.5;459.6;426.7;393;375
,1;3;5;10;25,509.5;459.6;426.7;393;375
,1;10,7.5;5.4
,1;10,7.5;5.4
,1;10,29.95;21.55
,1;10,29.95;21.55
,1;10,21.4;15.4
,1;10,21.4;15.4
,1;3;5;10;25,313.95;283;262;241;229
,1;3;5;10;25,313.95;283;262;241;229
,1;3;5;10;25,313.95;283;262;241;229
,1;3;5;10;25,313.95;283;262;241;229
,1;3;5;10;25,313.95;283;262;241;229
,1;10,131.6;117.75
,1;10,131.6;117.75
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;10,129;117.65
,1;10,129;117.65
,1;10,124.55;111.45
,1;10,124.55;111.45
,1;3,176;157
,1;3,176;157
,1;3,455;407
,1;3,455;407
,1;3,328;294
,1;3,328;294
,1;3;5;10;25,314;283;262;241;229
,1;3;5;10;25,314;283;262;241;229
,1;3;5;10;25,314;283;262;241;229
,1;3;5;10;25,314;283;262;241;229
,1;3;5;10;25,314;283;262;241;229
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,377;339;314;289;277
,1;3;5;10;25,359;323;299;275;263
,1;3;5;10;25,359;323;299;275;263
,1;3;5;10;25,359;323;299;275;263
,1;3;5;10;25,359;323;299;275;263
,1;3;5;10;25,359;323;299;275;263
,1;3;5;10;25,381;343;317;292;279
,1;3;5;10;25,381;343;317;292;279
,1;3;5;10;25,381;343;317;292;279
,1;3;5;10;25,381;343;317;292;279
,1;3;5;10;25,381;343;317;292;279
,1;3;5;10;25,422;379;352;323;309
,1;3;5;10;25,422;379;352;323;309
,1;3;5;10;25,422;379;352;323;309
,1;3;5;10;25,422;379;352;323;309
,1;3;5;10;25,422;379;352;323;309
,1;3;5;10;25,435;392;363;334;319
,1;3;5;10;25,435;392;363;334;319
,1;3;5;10;25,435;392;363;334;319
,1;3;5;10;25,435;392;363;334;319
,1;3;5;10;25,435;392;363;334;319
,1;3;5;10;25,496;447.4;414.25;381;365
,1;3;5;10;25,496;447.4;414.25;381;365
,1;3;5;10;25,496;447.4;414.25;381;365
,1;3;5;10;25,496;447.4;414.25;381;365
,1;3;5;10;25,496;447.4;414.25;381;365
,1;10,6.45;4.65
,1;10,6.45;4.65
,1;10,12.95;9.35
,1;10,12.95;9.35
,1;5;10,367.45;350.75;334.05
,1;5;10,367.45;350.75;334.05
,1;5;10,367.45;350.75;334.05
,1;5;10,196.6;187.65;178.7
,1;5;10,196.6;187.65;178.7
,1;5;10,196.6;187.65;178.7
,1;5;10,109.9;102.75;98.3
,1;5;10,109.9;102.75;98.3
,1;5;10,109.9;102.75;98.3
,1;5;10;25;100;200,13.95;13.4;12.75;12.1;11.4;10.75
,1;5;10;25;100;200,13.95;13.4;12.75;12.1;11.4;10.75
,1;5;10;25;100;200,13.95;13.4;12.75;12.1;11.4;10.75
,1;5;10;25;100;200,13.95;13.4;12.75;12.1;11.4;10.75
,1;5;10;25;100;200,13.95;13.4;12.75;12.1;11.4;10.75
,1;5;10;25;100;200,13.95;13.4;12.75;12.1;11.4;10.75
,1;5;10;25;100;200,16.8;16.15;15.35;14.55;13.75;12.95
,1;5;10;25;100;200,16.8;16.15;15.35;14.55;13.75;12.95
,1;5;10;25;100;200,16.8;16.15;15.35;14.55;13.75;12.95
,1;5;10;25;100;200,16.8;16.15;15.35;14.55;13.75;12.95
,1;5;10;25;100;200,16.8;16.15;15.35;14.55;13.75;12.95
,1;5;10;25;100;200,16.8;16.15;15.35;14.55;13.75;12.95
,1;5;10;25;100;200,18.95;18.2;17.3;16.4;15.5;14.6
,1;5;10;25;100;200,18.95;18.2;17.3;16.4;15.5;14.6
,1;5;10;25;100;200,18.95;18.2;17.3;16.4;15.5;14.6
,1;5;10;25;100;200,18.95;18.2;17.3;16.4;15.5;14.6
,1;5;10;25;100;200,18.95;18.2;17.3;16.4;15.5;14.6
,1;5;10;25;100;200,18.95;18.2;17.3;16.4;15.5;14.6
,1;5;10;25;100;200,20.15;19.4;18.45;17.45;16.5;15.5
,1;5;10;25;100;200,20.15;19.4;18.45;17.45;16.5;15.5
,1;5;10;25;100;200,20.15;19.4;18.45;17.45;16.5;15.5
,1;5;10;25;100;200,20.15;19.4;18.45;17.45;16.5;15.5
,1;5;10;25;100;200,20.15;19.4;18.45;17.45;16.5;15.5
,1;5;10;25;100;200,20.15;19.4;18.45;17.45;16.5;15.5
,1;5;10;25;100;200,23.55;22.6;21.5;20.35;19.25;18.1
,1;5;10;25;100;200,23.55;22.6;21.5;20.35;19.25;18.1
,1;5;10;25;100;200,23.55;22.6;21.5;20.35;19.25;18.1
,1;5;10;25;100;200,23.55;22.6;21.5;20.35;19.25;18.1
,1;5;10;25;100;200,23.55;22.6;21.5;20.35;19.25;18.1
,1;5;10;25;100;200,23.55;22.6;21.5;20.35;19.25;18.1
,1;5;10;25;100;200,25.35;24.4;23.15;21.95;20.75;19.5
,1;5;10;25;100;200,25.35;24.4;23.15;21.95;20.75;19.5
,1;5;10;25;100;200,25.35;24.4;23.15;21.95;20.75;19.5
,1;5;10;25;100;200,25.35;24.4;23.15;21.95;20.75;19.5
,1;5;10;25;100;200,25.35;24.4;23.15;21.95;20.75;19.5
,1;5;10;25;100;200,25.35;24.4;23.15;21.95;20.75;19.5
,1;5;10;25;100;200,27.05;26;24.7;23.4;22.1;20.8
,1;5;10;25;100;200,27.05;26;24.7;23.4;22.1;20.8
,1;5;10;25;100;200,27.05;26;24.7;23.4;22.1;20.8
,1;5;10;25;100;200,27.05;26;24.7;23.4;22.1;20.8
,1;5;10;25;100;200,27.05;26;24.7;23.4;22.1;20.8
,1;5;10;25;100;200,27.05;26;24.7;23.4;22.1;20.8
,1;10,34.85;29.65
,1;10,34.85;29.65
,1;10,21.5;18.3
,1;10,21.5;18.3
,1;5;10;20;30,784;765;709;672;653
,1;5;10;20;30,784;765;709;672;653
,1;5;10;20;30,784;765;709;672;653
,1;5;10;20;30,784;765;709;672;653
,1;5;10;20;30,784;765;709;672;653
,1;5;10;20;30,429;418;388;367;357
,1;5;10;20;30,429;418;388;367;357
,1;5;10;20;30,429;418;388;367;357
,1;5;10;20;30,429;418;388;367;357
,1;5;10;20;30,429;418;388;367;357
,1;5;10;20;30,494;482;447;423;412
,1;5;10;20;30,494;482;447;423;412
,1;5;10;20;30,494;482;447;423;412
,1;5;10;20;30,494;482;447;423;412
,1;5;10;20;30,494;482;447;423;412
,1;5;10;20;30,609;595;551;522;508
,1;5;10;20;30,609;595;551;522;508
,1;5;10;20;30,609;595;551;522;508
,1;5;10;20;30,609;595;551;522;508
,1;5;10;20;30,609;595;551;522;508
,1;5;10;20;30,824;804;745;706;686
,1;5;10;20;30,824;804;745;706;686
,1;5;10;20;30,824;804;745;706;686
,1;5;10;20;30,824;804;745;706;686
,1;5;10;20;30,824;804;745;706;686
,1;5;10;20;30,1131;1104;1023;969;942
,1;5;10;20;30,1131;1104;1023;969;942
,1;5;10;20;30,1131;1104;1023;969;942
,1;5;10;20;30,1131;1104;1023;969;942
,1;5;10;20;30,1131;1104;1023;969;942
,1;5;10;20;30,674;658;610;578;562
,1;5;10;20;30,674;658;610;578;562
,1;5;10;20;30,674;658;610;578;562
,1;5;10;20;30,674;658;610;578;562
,1;5;10;20;30,674;658;610;578;562
,1;5;10;20;30,941;919;852;807;784
,1;5;10;20;30,941;919;852;807;784
,1;5;10;20;30,941;919;852;807;784
,1;5;10;20;30,941;919;852;807;784
,1;5;10;20;30,941;919;852;807;784
,1;5;10;20;30,484;472;438;415;403
,1;5;10;20;30,484;472;438;415;403
,1;5;10;20;30,484;472;438;415;403
,1;5;10;20;30,484;472;438;415;403
,1;5;10;20;30,484;472;438;415;403
,1;5;10;20;30,586;572;530;502;488
,1;5;10;20;30,586;572;530;502;488
,1;5;10;20;30,586;572;530;502;488
,1;5;10;20;30,586;572;530;502;488
,1;5;10;20;30,586;572;530;502;488
,1;5;10;20;30,758;739;685;649;631
,1;5;10;20;30,758;739;685;649;631
,1;5;10;20;30,758;739;685;649;631
,1;5;10;20;30,758;739;685;649;631
,1;5;10;20;30,758;739;685;649;631
,1;5;10;20;30,1115;1089;1009;956;930
,1;5;10;20;30,1115;1089;1009;956;930
,1;5;10;20;30,1115;1089;1009;956;930
,1;5;10;20;30,1115;1089;1009;956;930
,1;5;10;20;30,1115;1089;1009;956;930
,1;5;10;20;30,1835;1791;1660;1573;1529
,1;5;10;20;30,1835;1791;1660;1573;1529
,1;5;10;20;30,1835;1791;1660;1573;1529
,1;5;10;20;30,1835;1791;1660;1573;1529
,1;5;10;20;30,1835;1791;1660;1573;1529
,1;5;10;20;30,975;951;882;835;812
,1;5;10;20;30,975;951;882;835;812
,1;5;10;20;30,975;951;882;835;812
,1;5;10;20;30,975;951;882;835;812
,1;5;10;20;30,975;951;882;835;812
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1333;1272;1211;1151;1090
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,1443;1378;1312;1247;1181
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,2220;2119;2018;1917;1816
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1;3;5;10;20,1918;1831;1744;1656;1569
,1,194
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2501;2387;2273;2160;2046
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2674;2552;2431;2309;2188
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,2909;2777;2645;2512;2380
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,3092;2951;2811;2670;2529
,1;3;5;10;20,1322;1262;1202;1142;1082
,1;3;5;10;20,1322;1262;1202;1142;1082
,1;3;5;10;20,1322;1262;1202;1142;1082
,1;3;5;10;20,1322;1262;1202;1142;1082
,1;3;5;10;20,1322;1262;1202;1142;1082
,1;3;5;10;20,1443;1377;1312;1246;1181
,1;3;5;10;20,1443;1377;1312;1246;1181
,1;3;5;10;20,1443;1377;1312;1246;1181
,1;3;5;10;20,1443;1377;1312;1246;1181
,1;3;5;10;20,1443;1377;1312;1246;1181
,1;3;5;10;20,2070;1976;1882;1788;1693
,1;3;5;10;20,2070;1976;1882;1788;1693
,1;3;5;10;20,2070;1976;1882;1788;1693
,1;3;5;10;20,2070;1976;1882;1788;1693
,1;3;5;10;20,2070;1976;1882;1788;1693
,1;3;5;10;20,2060;1966;1873;1779;1686
,1;3;5;10;20,2060;1966;1873;1779;1686
,1;3;5;10;20,2060;1966;1873;1779;1686
,1;3;5;10;20,2060;1966;1873;1779;1686
,1;3;5;10;20,2060;1966;1873;1779;1686
,1;3;5;10;20,2559;2442;2326;2210;2093
,1;3;5;10;20,2559;2442;2326;2210;2093
,1;3;5;10;20,2559;2442;2326;2210;2093
,1;3;5;10;20,2559;2442;2326;2210;2093
,1;3;5;10;20,2559;2442;2326;2210;2093
,1;3;5;10;20,2860;2730;2600;2470;2340
,1;3;5;10;20,2860;2730;2600;2470;2340
,1;3;5;10;20,2860;2730;2600;2470;2340
,1;3;5;10;20,2860;2730;2600;2470;2340
,1;3;5;10;20,2860;2730;2600;2470;2340
,1;3;5;10;20,3224;3077;2931;2784;2638
,1;3;5;10;20,3224;3077;2931;2784;2638
,1;3;5;10;20,3224;3077;2931;2784;2638
,1;3;5;10;20,3224;3077;2931;2784;2638
,1;3;5;10;20,3224;3077;2931;2784;2638
,1;3;5;10;20,3541;3380;3219;3058;2897
,1;3;5;10;20,3541;3380;3219;3058;2897
,1;3;5;10;20,3541;3380;3219;3058;2897
,1;3;5;10;20,3541;3380;3219;3058;2897
,1;3;5;10;20,3541;3380;3219;3058;2897
,1;5;10,69;63.75;44.9
,1;5;10,69;63.75;44.9
,1;5;10,69;63.75;44.9
,1;5;10;20;30,478;456;435;413;391
,1;5;10;20;30,478;456;435;413;391
,1;5;10;20;30,478;456;435;413;391
,1;5;10;20;30,478;456;435;413;391
,1;5;10;20;30,478;456;435;413;391
,1;5;10;20;30,656;626;596;566;536
,1;5;10;20;30,656;626;596;566;536
,1;5;10;20;30,656;626;596;566;536
,1;5;10;20;30,656;626;596;566;536
,1;5;10;20;30,656;626;596;566;536
,1;5;10;20;30,916;875;833;791;750
,1;5;10;20;30,916;875;833;791;750
,1;5;10;20;30,916;875;833;791;750
,1;5;10;20;30,916;875;833;791;750
,1;5;10;20;30,916;875;833;791;750
,1;5;10;20;30,1385;1322;1259;1196;1133
,1;5;10;20;30,1385;1322;1259;1196;1133
,1;5;10;20;30,1385;1322;1259;1196;1133
,1;5;10;20;30,1385;1322;1259;1196;1133
,1;5;10;20;30,1385;1322;1259;1196;1133
,1;5;10;20;30,2335;2229;2123;2017;1911
,1;5;10;20;30,2335;2229;2123;2017;1911
,1;5;10;20;30,2335;2229;2123;2017;1911
,1;5;10;20;30,2335;2229;2123;2017;1911
,1;5;10;20;30,2335;2229;2123;2017;1911
,1;5;10;20;30,1418;1353;1289;1224;1160
,1;5;10;20;30,1418;1353;1289;1224;1160
,1;5;10;20;30,1418;1353;1289;1224;1160
,1;5;10;20;30,1418;1353;1289;1224;1160
,1;5;10;20;30,1418;1353;1289;1224;1160
,1;5;10;20;30,1903;1816;1730;1643;1557
,1;5;10;20;30,1903;1816;1730;1643;1557
,1;5;10;20;30,1903;1816;1730;1643;1557
,1;5;10;20;30,1903;1816;1730;1643;1557
,1;5;10;20;30,1903;1816;1730;1643;1557
,1;5;10;20;30,2355;2248;2141;2034;1927
,1;5;10;20;30,2355;2248;2141;2034;1927
,1;5;10;20;30,2355;2248;2141;2034;1927
,1;5;10;20;30,2355;2248;2141;2034;1927
,1;5;10;20;30,2355;2248;2141;2034;1927
,1;5;10;20;30,3363;3210;3057;2905;2752
,1;5;10;20;30,3363;3210;3057;2905;2752
,1;5;10;20;30,3363;3210;3057;2905;2752
,1;5;10;20;30,3363;3210;3057;2905;2752
,1;5;10;20;30,3363;3210;3057;2905;2752
,1;5;10;20;30,4846;4626;4405;4185;3965
,1;5;10;20;30,4846;4626;4405;4185;3965
,1;5;10;20;30,4846;4626;4405;4185;3965
,1;5;10;20;30,4846;4626;4405;4185;3965
,1;5;10;20;30,4846;4626;4405;4185;3965
,1;5;10;20;30,2814;2686;2558;2430;2302
,1;5;10;20;30,2814;2686;2558;2430;2302
,1;5;10;20;30,2814;2686;2558;2430;2302
,1;5;10;20;30,2814;2686;2558;2430;2302
,1;5;10;20;30,2814;2686;2558;2430;2302
,1;5;10;20;30,4027;3844;3661;3478;3295
,1;5;10;20;30,4027;3844;3661;3478;3295
,1;5;10;20;30,4027;3844;3661;3478;3295
,1;5;10;20;30,4027;3844;3661;3478;3295
,1;5;10;20;30,4027;3844;3661;3478;3295
,1;5;10;20;30,6487;6192;5897;5602;5308
,1;5;10;20;30,6487;6192;5897;5602;5308
,1;5;10;20;30,6487;6192;5897;5602;5308
,1;5;10;20;30,6487;6192;5897;5602;5308
,1;5;10;20;30,6487;6192;5897;5602;5308
,1;5;10;20;30,1202;1148;1093;1038;984
,1;5;10;20;30,1202;1148;1093;1038;984
,1;5;10;20;30,1202;1148;1093;1038;984
,1;5;10;20;30,1202;1148;1093;1038;984
,1;5;10;20;30,1202;1148;1093;1038;984
,1;5;10;20;30,1735;1656;1577;1499;1420
,1;5;10;20;30,1735;1656;1577;1499;1420
,1;5;10;20;30,1735;1656;1577;1499;1420
,1;5;10;20;30,1735;1656;1577;1499;1420
,1;5;10;20;30,1735;1656;1577;1499;1420
,1;5;10;20;30,3141;2998;2856;2713;2570
,1;5;10;20;30,3141;2998;2856;2713;2570
,1;5;10;20;30,3141;2998;2856;2713;2570
,1;5;10;20;30,3141;2998;2856;2713;2570
,1;5;10;20;30,3141;2998;2856;2713;2570
,1;5;10;20;30,2276;2172;2069;1965;1862
,1;5;10;20;30,2276;2172;2069;1965;1862
,1;5;10;20;30,2276;2172;2069;1965;1862
,1;5;10;20;30,2276;2172;2069;1965;1862
,1;5;10;20;30,2276;2172;2069;1965;1862
,1;5;10;20;30,3734;3564;3394;3225;3055
,1;5;10;20;30,3734;3564;3394;3225;3055
,1;5;10;20;30,3734;3564;3394;3225;3055
,1;5;10;20;30,3734;3564;3394;3225;3055
,1;5;10;20;30,3734;3564;3394;3225;3055
,1;5;10;20;30,1661;1586;1510;1435;1359
,1;5;10;20;30,1661;1586;1510;1435;1359
,1;5;10;20;30,1661;1586;1510;1435;1359
,1;5;10;20;30,1661;1586;1510;1435;1359
,1;5;10;20;30,1661;1586;1510;1435;1359
,1;5;10;20;30,1940;1852;1764;1676;1587
,1;5;10;20;30,1940;1852;1764;1676;1587
,1;5;10;20;30,1940;1852;1764;1676;1587
,1;5;10;20;30,1940;1852;1764;1676;1587
,1;5;10;20;30,1940;1852;1764;1676;1587
,1;5;10;20;30,2996;2860;2724;2587;2451
,1;5;10;20;30,2996;2860;2724;2587;2451
,1;5;10;20;30,2996;2860;2724;2587;2451
,1;5;10;20;30,2996;2860;2724;2587;2451
,1;5;10;20;30,2996;2860;2724;2587;2451
,1;5;10;20;30,4331;4134;3937;3740;3543
,1;5;10;20;30,4331;4134;3937;3740;3543
,1;5;10;20;30,4331;4134;3937;3740;3543
,1;5;10;20;30,4331;4134;3937;3740;3543
,1;5;10;20;30,4331;4134;3937;3740;3543
,1;5;10;20;30,2325;2219;2113;2008;1902
,1;5;10;20;30,2325;2219;2113;2008;1902
,1;5;10;20;30,2325;2219;2113;2008;1902
,1;5;10;20;30,2325;2219;2113;2008;1902
,1;5;10;20;30,2325;2219;2113;2008;1902
